sequenceID,log_lambda,total_labels,fp,fn
486_chr11,1.6973728737148535,1,0,0
486_chr17,1.7071867066117268,1,0,0
486_chr2,1.796061199144026,1,0,0
486_chr3,1.785670861822471,1,0,0
486_chr4,1.7534605989414096,1,0,0
487_chr1,1.8682531732300711,1,0,0
487_chr11,1.6973728737148535,3,0,1
487_chr17,1.7071867066117268,3,0,0
487_chr2,1.796061199144026,0,0,0
487_chr3,1.7852391479970382,1,0,0
487_chr4,1.7518383019634336,2,0,1
487_chr6,1.7264029897812705,3,0,1
488_chr1,1.8672996717877652,0,0,0
488_chr11,1.6965914837958764,1,0,0
488_chr17,1.7064536073163994,1,0,0
488_chr2,1.7956597852571103,0,0,0
488_chr3,1.7843718091206966,1,0,0
488_chr4,1.7523810495773449,1,0,0
489_chr1,1.8675386848916535,1,0,0
489_chr11,1.6965914837958764,1,0,0
489_chr17,1.7064536073163994,1,0,0
489_chr2,1.7956597852571103,1,0,0
489_chr3,1.7852391479970382,1,0,0
489_chr4,1.7523810495773449,1,0,0
48_chr1,1.8186147503501973,1,0,0
48_chr11,1.6047738008405017,1,0,0
48_chr17,1.6304056399335578,1,0,0
48_chr2,1.7136314427104262,1,0,0
48_chr3,1.6616238585115888,1,0,0
48_chr4,1.6047738008405017,1,0,0
490_chr1,1.8665800613969639,1,0,0
490_chr11,1.6950167820135742,1,0,0
490_chr17,1.7064536073163994,1,0,0
490_chr2,1.796061199144026,1,0,0
490_chr3,1.785670861822471,1,0,0
490_chr4,1.7523810495773449,1,0,0
491_chr1,1.842984444856302,1,0,0
491_chr11,1.6756626832965449,1,0,0
491_chr17,1.6950167820135742,1,0,0
491_chr2,1.7873848498299765,1,0,0
491_chr3,1.7735351118188516,1,0,0
491_chr4,1.7333324067158664,1,0,0
492_chr1,1.8568563029074843,1,0,0
492_chr11,1.6885533075517642,1,0,0
492_chr17,1.701980070888831,1,0,0
492_chr2,1.7936355706493905,1,0,0
492_chr3,1.7808492007114172,1,0,0
492_chr4,1.7485393220168293,1,0,0
493_chr1,1.8599237474093597,1,0,0
493_chr11,1.691818616362426,1,0,0
493_chr17,1.7042330915198087,1,0,0
493_chr2,1.7948535467124367,1,0,0
493_chr3,1.785670861822471,1,0,0
493_chr4,1.7501980023354358,1,0,0
494_chr1,1.8629228981339039,1,0,0
494_chr11,1.6942233942183775,1,0,0
494_chr17,1.7042330915198087,1,0,0
494_chr2,1.7956597852571103,1,0,0
494_chr3,1.7834992057583694,1,0,0
494_chr4,1.7512935541477714,1,0,0
495_chr1,1.8609309102432738,1,0,0
495_chr11,1.69262435098263,1,0,0
495_chr2,1.7952572364600974,1,0,0
495_chr3,1.7834992057583694,1,0,1
495_chr4,1.7501980023354358,1,0,0
495_chr8,1.7417128123332075,1,0,1
496_chr1,1.861681367513988,1,0,0
496_chr11,1.6950167820135742,0,0,0
496_chr17,1.704976831629163,0,0,0
496_chr2,1.7956597852571103,1,0,0
496_chr3,1.7848061328903184,1,0,0
496_chr4,1.7512935541477714,1,0,0
498_chr1,1.86067982494785,1,0,0
498_chr11,1.6942233942183775,1,0,0
498_chr17,1.704976831629163,1,0,0
498_chr2,1.7956597852571103,1,0,0
498_chr3,1.7834992057583694,1,0,0
498_chr4,1.7512935541477714,1,0,0
499_chr1,1.8646419882684127,1,0,0
499_chr11,1.6973728737148535,0,0,0
499_chr17,1.7057169928720943,0,0,0
499_chr2,1.7956597852571103,1,0,0
499_chr3,1.7848061328903184,1,0,0
499_chr4,1.750746792271643,1,0,0
49_chr1,1.868015434187263,1,0,0
49_chr11,1.6973728737148535,1,0,0
49_chr17,1.7071867066117268,1,0,0
49_chr2,1.7956597852571103,1,0,0
49_chr3,1.7865304148526806,1,0,0
49_chr4,1.7529218107091815,1,0,0
4_chr1,1.8015651024152974,0,0,0
4_chr11,1.607522596743224,0,0,0
4_chr17,1.6155070422290247,0,0,0
4_chr2,1.6965914837958764,0,0,0
4_chr3,1.6373766762290247,0,0,0
4_chr4,1.606153850141491,0,0,0
4_chr6,1.6047738008405017,1,0,1
501_chr1,2.155697356321674,1,0,0
501_chr11,2.0904129756735697,1,0,0
501_chr17,2.024795063782879,1,0,0
501_chr2,2.16205316619808,1,0,0
501_chr3,2.1386984179188384,1,0,0
501_chr4,2.134139283023825,1,1,0
503_chr1,1.8011789683286092,1,0,0
503_chr10,1.535660233235027,1,0,0
503_chr11,1.5642571600471569,1,0,0
503_chr14,1.4687507892374685,1,0,0
503_chr17,1.612887921665338,1,0,1
503_chr2,1.657661072489074,1,0,1
503_chr3,1.6373766762290247,1,0,0
503_chr4,1.60056406759735,1,0,0
503_chr6,1.5841605801847392,1,0,1
503_chr8,1.5589001622577283,1,0,1
503_chrX,1.55523479881416,1,0,1
504_chr1,1.8256093633196335,1,0,0
504_chr11,1.6362353204949376,1,0,0
504_chr16,1.50648771329857,1,0,0
504_chr19,1.4096066464289525,1,1,0
504_chr2,1.7314739779080859,0,0,0
504_chr3,1.6835235388561318,1,0,0
504_chr4,1.654623228243748,1,0,0
504_chr8,1.5976977501549372,1,0,0
505_chr1,1.7899180109322803,2,0,0
505_chr10,1.5457199360997627,1,0,0
505_chr11,1.5933046536324995,1,0,0
505_chr13,1.4595599466308458,1,0,1
505_chr14,1.436201191916192,1,0,0
505_chr16,1.4397184637016933,1,0,0
505_chr17,1.590311111517258,1,0,1
505_chr2,1.6893760735113401,1,0,0
505_chr3,1.6373766762290247,1,0,0
505_chr4,1.5744972839952205,1,0,0
505_chr5,1.6429663002001658,1,0,1
505_chr9,1.5476647089811362,0,0,0
505_chrX,1.5182757199460604,1,0,0
506_chr1,1.8677772718818022,1,0,0
506_chr11,1.6950167820135742,2,1,0
506_chr17,1.7064536073163994,1,0,0
506_chr2,1.7952572364600974,1,0,0
506_chr21,1.4431723270012284,1,0,0
506_chr3,1.785670861822471,1,0,0
506_chr4,1.7518383019634336,1,0,0
506_chr9,1.6616238585115888,1,0,0
507_chr1,2.155697356321674,1,0,0
507_chr11,2.0904129756735697,1,0,0
507_chr17,2.024795063782879,1,0,0
507_chr2,2.16205316619808,1,0,0
507_chr3,2.1386984179188384,1,0,0
507_chr4,2.134139283023825,1,0,0
508_chr1,2.155697356321674,2,1,1
508_chr11,2.0904129756735697,1,1,0
508_chr17,2.024795063782879,0,0,0
508_chr2,2.16205316619808,2,0,1
508_chr3,2.1386984179188384,0,0,0
508_chr4,2.134139283023825,1,1,0
509_chr1,1.8583987442935181,1,0,0
509_chr11,1.672038928909586,1,0,0
509_chr17,1.6973728737148535,1,0,0
509_chr2,1.7878101658686156,1,0,0
509_chr3,1.7758607260199126,1,0,0
509_chr4,1.7393659450381507,1,0,0
50_chr1,1.8123270638121716,3,0,1
50_chr11,1.6047738008405017,2,0,2
50_chr13,1.5015489517809617,2,0,1
50_chr14,1.4717169160496426,2,0,1
50_chr16,1.4717169160496426,4,0,4
50_chr17,1.6255876731852767,1,0,0
50_chr2,1.7064536073163994,2,0,1
50_chr3,1.6556422529709331,0,0,0
50_chr4,1.6243607736485148,1,0,0
50_chr6,1.607522596743224,3,0,2
50_chr9,1.5711511089688401,1,0,1
510_chr1,1.8123270638121716,1,0,0
510_chr11,1.607522596743224,1,0,0
510_chr17,1.61935972946482,1,0,0
510_chr2,1.7086424843059957,1,0,0
510_chr3,1.654623228243748,1,0,0
510_chr4,1.61935972946482,1,0,0
511_chr1,1.8682531732300711,1,0,0
511_chr11,1.6973728737148535,1,0,0
511_chr17,1.7071867066117268,1,0,0
511_chr2,1.796061199144026,1,0,0
511_chr3,1.7848061328903184,1,0,0
511_chr4,1.7512935541477714,1,0,0
512_chr1,2.155697356321674,1,1,0
512_chr11,2.0904129756735697,1,1,0
512_chr17,2.024795063782879,1,1,0
512_chr2,2.16205316619808,1,1,0
512_chr3,2.1386984179188384,1,1,0
512_chr4,2.134139283023825,1,1,0
513_chr1,1.8687273871810708,1,0,0
513_chr10,1.6958061324630038,2,0,2
513_chr11,1.6973728737148535,2,0,2
513_chr16,1.612887921665338,1,0,1
513_chr17,1.7071867066117268,1,0,0
513_chr2,1.796061199144026,1,0,0
513_chr3,1.7861012816874497,1,0,0
513_chr4,1.7534605989414096,1,0,0
513_chr7,1.6958061324630038,3,0,1
515_chr1,1.8682531732300711,1,0,0
515_chr11,1.6973728737148535,1,0,0
515_chr17,1.7071867066117268,1,0,0
515_chr2,1.796061199144026,1,0,0
515_chr3,1.7861012816874497,1,0,0
515_chr4,1.7523810495773449,1,0,0
516_chr1,1.8699056131740586,3,0,1
516_chr11,1.701980070888831,1,0,0
516_chr17,1.7086424843059957,1,0,0
516_chr2,1.7964614841146909,3,0,1
516_chr3,1.7882342236619078,1,0,0
516_chr4,1.7539974277210848,1,0,0
519_chr1,1.8677772718818022,1,0,0
519_chr11,1.6958061324630038,1,0,0
519_chr17,1.7064536073163994,1,0,0
519_chr2,1.796061199144026,1,0,0
519_chr3,1.7861012816874497,1,0,0
519_chr4,1.7523810495773449,1,0,0
51_chr1,1.868015434187263,1,0,0
51_chr11,1.6973728737148535,1,0,0
51_chr17,1.7071867066117268,1,0,0
51_chr2,1.796061199144026,1,0,0
51_chr3,1.7861012816874497,1,0,0
51_chr4,1.7539974277210848,1,0,0
520_chr1,2.155697356321674,1,1,0
520_chr11,2.0904129756735697,1,0,0
520_chr17,2.024795063782879,1,0,0
520_chr2,2.16205316619808,1,1,0
520_chr3,2.1386984179188384,1,0,0
520_chr4,2.134139283023825,1,1,0
521_chr1,1.8687273871810708,1,0,0
521_chr11,1.6973728737148535,1,0,0
521_chr17,1.7071867066117268,1,0,0
521_chr2,1.796061199144026,1,0,0
521_chr3,1.7861012816874497,1,0,0
521_chr4,1.7534605989414096,1,0,0
522_chr1,1.8672996717877652,2,0,1
522_chr11,1.6973728737148535,3,0,1
522_chr17,1.702734744296014,3,0,0
522_chr2,1.7956597852571103,1,0,0
522_chr21,1.4431723270012284,2,0,1
522_chr3,1.7843718091206966,3,0,0
522_chr4,1.7534605989414096,3,0,1
523_chr1,1.8599237474093597,1,0,0
523_chr11,1.6934259303119472,1,0,0
523_chr17,1.704976831629163,1,0,0
523_chr2,1.7952572364600974,1,0,0
523_chr3,1.7834992057583694,1,0,0
523_chr4,1.750746792271643,1,0,0
523_chr9,1.657661072489074,1,0,0
524_chr1,2.155697356321674,1,0,0
524_chr11,2.0904129756735697,1,0,0
524_chr17,2.024795063782879,1,0,0
524_chr2,2.16205316619808,1,0,0
524_chr3,2.1386984179188384,1,0,0
524_chr4,2.134139283023825,1,0,0
525_chr1,1.868963864898664,1,0,0
525_chr11,1.6973728737148535,1,0,0
525_chr17,1.7071867066117268,1,0,0
525_chr2,1.796061199144026,1,0,0
525_chr3,1.7861012816874497,1,0,0
525_chr4,1.7534605989414096,1,0,0
526_chr1,1.8687273871810708,1,0,0
526_chr11,1.6996936443146262,1,0,0
526_chr17,1.7064536073163994,1,0,0
526_chr2,1.796061199144026,1,0,0
526_chr3,1.7878101658686156,1,0,0
526_chr4,1.7523810495773449,1,0,0
527_chr1,1.868963864898664,1,0,0
527_chr11,1.6973728737148535,1,0,0
527_chr17,1.7071867066117268,1,0,0
527_chr2,1.796061199144026,1,0,0
527_chr3,1.785670861822471,1,0,0
527_chr4,1.7539974277210848,1,0,0
528_chr1,1.8687273871810708,1,0,0
528_chr11,1.6973728737148535,1,0,0
528_chr17,1.7071867066117268,1,0,0
528_chr2,1.796061199144026,1,0,0
528_chr3,1.7861012816874497,1,0,0
528_chr4,1.7529218107091815,1,0,0
529_chr1,1.8682531732300711,1,0,0
529_chr11,1.6973728737148535,1,0,0
529_chr17,1.7071867066117268,1,0,0
529_chr2,1.796061199144026,1,0,0
529_chr3,1.7848061328903184,1,0,0
529_chr4,1.7512935541477714,1,0,0
52_chr1,1.8682531732300711,1,0,0
52_chr11,1.6965914837958764,1,0,0
52_chr17,1.7071867066117268,1,0,0
52_chr2,1.7956597852571103,1,0,0
52_chr3,1.7861012816874497,1,0,0
52_chr4,1.7534605989414096,1,0,0
530_chr1,1.8684904904252935,1,0,0
530_chr11,1.6973728737148535,1,0,0
530_chr17,1.7071867066117268,1,0,0
530_chr2,1.796061199144026,1,0,0
530_chr3,1.7865304148526806,1,0,0
530_chr4,1.7529218107091815,1,0,0
531_chr1,1.8687273871810708,1,0,0
531_chr11,1.6973728737148535,1,0,0
531_chr17,1.7071867066117268,1,0,0
531_chr2,1.796061199144026,1,0,0
531_chr3,1.7861012816874497,1,0,0
531_chr4,1.7523810495773449,1,0,0
532_chr1,1.8682531732300711,1,0,0
532_chr11,1.6973728737148535,1,0,0
532_chr17,1.7071867066117268,1,0,0
532_chr2,1.7956597852571103,1,0,0
532_chr3,1.7861012816874497,1,0,0
532_chr4,1.7529218107091815,1,0,0
533_chr1,1.869199924972497,1,0,0
533_chr11,1.701221686014351,1,0,0
533_chr17,1.7064536073163994,1,0,0
533_chr2,1.7964614841146909,1,0,0
533_chr3,1.7882342236619078,1,0,0
533_chr4,1.7534605989414096,1,0,0
534_chr1,1.868963864898664,1,0,0
534_chr11,1.6973728737148535,1,0,0
534_chr17,1.7071867066117268,1,0,0
534_chr2,1.796061199144026,1,0,0
534_chr3,1.7861012816874497,1,0,0
534_chr4,1.7534605989414096,1,0,0
535_chr1,1.8682531732300711,1,0,0
535_chr11,1.6973728737148535,1,0,0
535_chr17,1.7071867066117268,1,0,0
535_chr2,1.796061199144026,1,0,0
535_chr3,1.7848061328903184,1,0,0
535_chr4,1.7523810495773449,1,0,0
536_chr1,1.8687273871810708,1,0,0
536_chr11,1.6973728737148535,1,0,0
536_chr17,1.7071867066117268,1,0,0
536_chr2,1.796061199144026,1,0,0
536_chr3,1.7861012816874497,1,0,0
536_chr4,1.7534605989414096,1,0,0
537_chr1,1.8687273871810708,0,0,0
537_chr11,1.6973728737148535,1,0,0
537_chr17,1.7071867066117268,1,0,0
537_chr2,1.796061199144026,1,0,0
537_chr3,1.7861012816874497,1,0,0
537_chr4,1.7534605989414096,1,0,0
538_chr1,1.8687273871810708,1,0,0
538_chr11,1.6973728737148535,1,0,0
538_chr17,1.7071867066117268,1,0,0
538_chr2,1.796061199144026,1,0,0
538_chr3,1.7861012816874497,1,0,0
538_chr4,1.7523810495773449,1,0,0
539_chr1,2.155697356321674,1,0,0
539_chr11,2.0904129756735697,1,0,0
539_chr17,2.024795063782879,1,0,0
539_chr2,2.16205316619808,1,0,0
539_chr3,2.1386984179188384,1,0,0
539_chr4,2.134139283023825,1,0,0
53_chr1,1.8294536087185542,1,0,0
53_chr11,1.639635655072424,1,0,0
53_chr17,1.6515267696058114,1,0,0
53_chr2,1.7393659450381507,1,0,0
53_chr3,1.6885533075517642,1,0,0
53_chr4,1.6625993768319907,1,0,0
540_chr1,2.155697356321674,1,0,0
540_chr11,2.0904129756735697,1,0,0
540_chr17,2.024795063782879,1,0,0
540_chr2,2.16205316619808,1,0,0
540_chr3,2.1386984179188384,1,0,0
540_chr4,2.134139283023825,1,0,0
541_chr1,2.155697356321674,1,0,0
541_chr11,2.0904129756735697,1,0,0
541_chr17,2.024795063782879,1,0,0
541_chr2,2.16205316619808,1,0,0
541_chr3,2.1386984179188384,1,0,0
541_chr4,2.134139283023825,1,0,0
542_chr1,2.155697356321674,1,0,0
542_chr11,2.0904129756735697,1,0,0
542_chr17,2.024795063782879,1,0,0
542_chr2,2.16205316619808,1,0,0
542_chr3,2.1386984179188384,1,0,0
542_chr4,2.134139283023825,1,0,0
543_chr1,2.155697356321674,1,0,0
543_chr11,2.0904129756735697,1,0,0
543_chr17,2.024795063782879,1,0,0
543_chr2,2.16205316619808,1,0,0
543_chr3,2.1386984179188384,1,0,0
543_chr4,2.134139283023825,1,0,0
544_chr1,1.869199924972497,4,0,1
544_chr11,1.700459555401444,1,0,0
544_chr17,1.7079163219967186,3,0,1
544_chr2,1.796860646116722,5,0,2
544_chr3,1.7878101658686156,1,0,0
544_chr4,1.7534605989414096,1,0,0
545_chr1,1.8687273871810708,1,0,0
545_chr11,1.6973728737148535,3,0,2
545_chr17,1.7071867066117268,2,0,1
545_chr2,1.796061199144026,1,0,0
545_chr3,1.7861012816874497,1,0,0
545_chr4,1.7529218107091815,1,0,0
546_chr1,2.155697356321674,0,0,0
546_chr11,2.0904129756735697,1,0,0
546_chr17,2.024795063782879,0,0,0
546_chr2,2.16205316619808,0,0,0
546_chr3,2.1386984179188384,1,0,0
546_chr4,2.134139283023825,1,1,0
547_chr1,2.155697356321674,0,0,0
547_chr11,2.0904129756735697,1,0,0
547_chr17,2.024795063782879,0,0,0
547_chr2,2.16205316619808,0,0,0
547_chr3,2.1386984179188384,1,0,0
547_chr4,2.134139283023825,1,0,0
548_chr1,2.155697356321674,0,0,0
548_chr11,2.0904129756735697,1,0,0
548_chr17,2.024795063782879,1,0,0
548_chr2,2.16205316619808,0,0,0
548_chr3,2.1386984179188384,1,0,0
548_chr4,2.134139283023825,1,0,0
54_chr1,1.8672996717877652,2,0,2
54_chr11,1.6973728737148535,1,0,0
54_chr17,1.7071867066117268,1,0,0
54_chr2,1.7956597852571103,1,0,0
54_chr3,1.7861012816874497,1,0,0
54_chr4,1.7534605989414096,2,0,2
550_chr1,2.155697356321674,1,1,0
550_chr11,2.0904129756735697,1,0,0
550_chr17,2.024795063782879,1,0,0
550_chr2,2.16205316619808,1,0,0
550_chr3,2.1386984179188384,1,0,0
550_chr4,2.134139283023825,1,0,0
551_chr1,1.8687273871810708,1,0,0
551_chr11,1.6973728737148535,1,0,0
551_chr17,1.7071867066117268,1,0,0
551_chr2,1.7956597852571103,1,0,0
551_chr3,1.7861012816874497,1,0,0
551_chr4,1.7518383019634336,1,0,0
552_chr1,2.155697356321674,1,0,0
552_chr11,2.0904129756735697,1,0,0
552_chr17,2.024795063782879,1,0,0
552_chr2,2.16205316619808,1,0,0
552_chr3,2.1386984179188384,1,0,0
552_chr4,2.134139283023825,1,0,0
553_chr1,2.155697356321674,1,0,0
553_chr11,2.0904129756735697,1,0,0
553_chr17,2.024795063782879,1,0,0
553_chr2,2.16205316619808,1,0,0
553_chr3,2.1386984179188384,1,0,0
553_chr4,2.134139283023825,1,0,0
554_chr1,1.8677772718818022,1,0,0
554_chr11,1.6965914837958764,1,0,0
554_chr17,1.7057169928720943,1,0,0
554_chr2,1.796061199144026,1,0,0
554_chr3,1.785670861822471,1,0,0
554_chr4,1.7523810495773449,1,0,0
555_chr1,2.155697356321674,2,0,1
555_chr11,2.0904129756735697,1,0,0
555_chr17,2.024795063782879,1,0,0
555_chr2,2.16205316619808,1,0,0
555_chr3,2.1386984179188384,1,0,0
555_chr4,2.134139283023825,1,0,0
556_chr1,1.866820361487216,1,0,0
556_chr11,1.6965914837958764,1,0,0
556_chr17,1.704976831629163,1,0,0
556_chr2,1.7952572364600974,1,0,0
556_chr3,1.7852391479970382,1,0,0
556_chr4,1.7512935541477714,1,0,0
557_chr1,2.155697356321674,1,1,0
557_chr11,2.0904129756735697,1,0,0
557_chr17,2.024795063782879,1,0,0
557_chr2,2.16205316619808,1,1,0
557_chr3,2.1386984179188384,1,0,0
557_chr4,2.134139283023825,1,0,0
558_chr1,2.155697356321674,1,0,0
558_chr11,2.0904129756735697,1,0,0
558_chr17,2.024795063782879,1,0,0
558_chr2,2.16205316619808,1,0,0
558_chr3,2.1386984179188384,1,0,0
558_chr4,2.134139283023825,1,0,0
559_chr1,2.155697356321674,1,1,0
559_chr11,2.0904129756735697,1,0,0
559_chr17,2.024795063782879,1,1,0
559_chr2,2.16205316619808,1,0,0
559_chr3,2.1386984179188384,1,0,0
559_chr4,2.134139283023825,1,1,0
55_chr1,1.8684904904252935,1,0,0
55_chr11,1.6973728737148535,1,0,0
55_chr17,1.7071867066117268,1,0,0
55_chr2,1.7956597852571103,1,0,0
55_chr3,1.7852391479970382,1,0,0
55_chr4,1.7534605989414096,1,0,0
560_chr1,2.155697356321674,1,0,0
560_chr11,2.0904129756735697,1,0,0
560_chr17,2.024795063782879,1,0,0
560_chr2,2.16205316619808,1,0,0
560_chr3,2.1386984179188384,1,0,0
560_chr4,2.134139283023825,1,0,0
561_chr1,1.8687273871810708,1,0,0
561_chr11,1.6973728737148535,1,0,0
561_chr17,1.7071867066117268,1,0,0
561_chr2,1.796061199144026,1,0,0
561_chr3,1.7861012816874497,1,0,0
561_chr4,1.7539974277210848,1,0,0
563_chr1,2.155697356321674,1,0,0
563_chr11,2.0904129756735697,1,0,0
563_chr17,2.024795063782879,1,1,0
563_chr2,2.16205316619808,1,0,0
563_chr3,2.1386984179188384,1,0,0
563_chr4,2.134139283023825,1,0,0
564_chr1,1.8687273871810708,1,0,0
564_chr11,1.6973728737148535,1,0,0
564_chr17,1.7071867066117268,1,0,0
564_chr2,1.796061199144026,1,0,0
564_chr3,1.785670861822471,1,0,0
564_chr4,1.7523810495773449,1,0,0
565_chr1,2.155697356321674,1,0,0
565_chr11,2.0904129756735697,1,0,0
565_chr17,2.024795063782879,1,0,0
565_chr2,2.16205316619808,1,0,0
565_chr3,2.1386984179188384,1,0,0
565_chr4,2.134139283023825,1,0,0
566_chr1,1.8651291394091523,1,0,0
566_chr11,1.6934259303119472,1,0,0
566_chr17,1.7057169928720943,1,0,0
566_chr2,1.794448709926395,1,0,0
566_chr3,1.7843718091206966,1,0,0
566_chr4,1.7512935541477714,1,0,0
567_chr1,1.8699056131740586,1,0,0
567_chr11,1.701980070888831,1,0,0
567_chr17,1.7086424843059957,1,0,0
567_chr2,1.7964614841146909,1,0,0
567_chr3,1.7882342236619078,1,0,0
567_chr4,1.7539974277210848,1,0,0
568_chr1,1.8687273871810708,1,0,0
568_chr11,1.6973728737148535,1,0,0
568_chr17,1.7071867066117268,1,0,0
568_chr2,1.796061199144026,1,0,0
568_chr3,1.785670861822471,1,0,0
568_chr4,1.7529218107091815,1,0,0
569_chr1,1.8682531732300711,1,0,0
569_chr11,1.6973728737148535,1,0,0
569_chr17,1.7071867066117268,1,0,0
569_chr2,1.7956597852571103,1,0,0
569_chr3,1.7852391479970382,1,0,0
569_chr4,1.7534605989414096,1,0,0
56_chr1,1.8670602311340259,1,0,0
56_chr11,1.6965914837958764,1,0,0
56_chr17,1.7071867066117268,1,0,0
56_chr2,1.7956597852571103,1,0,0
56_chr3,1.7861012816874497,1,0,0
56_chr4,1.7518383019634336,1,0,0
570_chr1,1.868015434187263,1,0,0
570_chr11,1.6973728737148535,1,0,0
570_chr17,1.7071867066117268,1,0,0
570_chr2,1.796061199144026,1,0,0
570_chr3,1.7861012816874497,1,0,0
570_chr4,1.7523810495773449,1,0,0
571_chr1,1.8675386848916535,1,0,0
571_chr11,1.6973728737148535,1,0,0
571_chr17,1.7064536073163994,1,0,0
571_chr2,1.7952572364600974,1,0,0
571_chr3,1.7852391479970382,1,0,0
571_chr4,1.7529218107091815,1,0,0
572_chr1,1.868015434187263,1,0,0
572_chr11,1.6973728737148535,1,0,0
572_chr17,1.7064536073163994,1,0,0
572_chr2,1.796061199144026,1,0,0
572_chr3,1.7861012816874497,1,0,0
572_chr4,1.7523810495773449,1,0,0
573_chr1,1.8687273871810708,1,0,0
573_chr11,1.6973728737148535,1,0,0
573_chr17,1.7071867066117268,1,0,0
573_chr2,1.796061199144026,1,0,0
573_chr3,1.7861012816874497,1,0,0
573_chr4,1.7529218107091815,1,0,0
574_chr1,1.8687273871810708,1,0,0
574_chr11,1.6973728737148535,1,0,0
574_chr17,1.7071867066117268,1,0,0
574_chr2,1.796061199144026,1,0,0
574_chr3,1.7861012816874497,1,0,0
574_chr4,1.7534605989414096,1,0,0
575_chr1,1.8684904904252935,1,0,0
575_chr11,1.6965914837958764,1,0,0
575_chr17,1.7064536073163994,1,0,0
575_chr2,1.796061199144026,1,0,0
575_chr3,1.7861012816874497,1,0,0
575_chr4,1.7523810495773449,1,0,0
576_chr1,1.8687273871810708,1,0,0
576_chr11,1.6973728737148535,1,0,0
576_chr17,1.7071867066117268,2,1,0
576_chr2,1.7956597852571103,1,0,0
576_chr3,1.7852391479970382,1,0,0
576_chr4,1.7523810495773449,1,0,0
577_chr1,1.868015434187263,1,0,0
577_chr11,1.6973728737148535,1,0,0
577_chr17,1.7071867066117268,1,0,0
577_chr2,1.796061199144026,1,0,0
577_chr3,1.7861012816874497,1,0,0
577_chr4,1.7523810495773449,1,0,0
578_chr1,1.8684904904252935,1,0,0
578_chr11,1.6973728737148535,1,0,0
578_chr17,1.7071867066117268,1,0,0
578_chr2,1.796061199144026,1,0,0
578_chr3,1.7861012816874497,1,0,0
578_chr4,1.7523810495773449,1,0,0
579_chr1,1.8677772718818022,1,0,0
579_chr11,1.6973728737148535,1,0,0
579_chr17,1.7042330915198087,1,0,0
579_chr2,1.7952572364600974,1,0,0
579_chr3,1.7848061328903184,1,0,0
579_chr4,1.7529218107091815,1,0,0
57_chr1,1.8297691956748992,3,0,2
57_chr11,1.639635655072424,1,0,0
57_chr12,1.6860586552156356,2,0,0
57_chr13,1.5476647089811362,2,0,1
57_chr14,1.537718545324583,2,0,1
57_chr16,1.5136524718106426,3,0,1
57_chr17,1.652565565295187,2,0,1
57_chr19,1.4096066464289525,2,0,2
57_chr2,1.739956130141644,1,0,0
57_chr3,1.6885533075517642,1,0,0
57_chr4,1.6606423387649303,1,0,0
57_chr5,1.6792050217206924,2,0,1
57_chr7,1.6088802117007757,2,0,1
57_chr8,1.606153850141491,2,0,1
580_chr1,1.8684904904252935,1,0,0
580_chr11,1.6973728737148535,1,0,0
580_chr17,1.7071867066117268,1,0,0
580_chr2,1.796061199144026,1,0,0
580_chr3,1.7865304148526806,1,0,0
580_chr4,1.7529218107091815,1,0,0
581_chr1,1.8672996717877652,1,0,0
581_chr11,1.6965914837958764,1,0,0
581_chr17,1.7071867066117268,1,0,0
581_chr2,1.7956597852571103,1,0,0
581_chr3,1.7848061328903184,1,0,0
581_chr4,1.750746792271643,1,0,0
582_chr1,1.8682531732300711,1,0,0
582_chr11,1.6973728737148535,1,0,0
582_chr17,1.7071867066117268,1,0,0
582_chr2,1.796061199144026,1,0,0
582_chr3,1.7848061328903184,1,0,0
582_chr4,1.7512935541477714,1,0,0
583_chr1,2.155697356321674,1,0,0
583_chr11,2.0904129756735697,1,0,0
583_chr17,2.024795063782879,1,0,0
583_chr2,2.16205316619808,1,0,0
583_chr3,2.1386984179188384,1,0,0
583_chr4,2.134139283023825,1,0,0
584_chr1,2.155697356321674,1,0,0
584_chr11,2.0904129756735697,1,0,0
584_chr17,2.024795063782879,1,0,0
584_chr2,2.16205316619808,1,0,0
584_chr3,2.1386984179188384,1,0,0
584_chr4,2.134139283023825,1,0,0
585_chr1,2.155697356321674,1,0,0
585_chr11,2.0904129756735697,1,0,0
585_chr17,2.024795063782879,1,0,0
585_chr2,2.16205316619808,1,0,0
585_chr3,2.1386984179188384,1,0,0
585_chr4,2.134139283023825,1,0,0
586_chr1,1.8687273871810708,2,0,1
586_chr11,1.6973728737148535,1,0,0
586_chr17,1.7071867066117268,1,0,0
586_chr2,1.796061199144026,1,0,0
586_chr3,1.7865304148526806,1,0,0
586_chr4,1.7534605989414096,1,0,0
586_chr6,1.7264029897812705,1,0,1
587_chr1,1.8687273871810708,3,0,1
587_chr11,1.6973728737148535,1,0,0
587_chr17,1.7071867066117268,3,0,1
587_chr2,1.796061199144026,1,0,0
587_chr3,1.7861012816874497,1,0,0
587_chr4,1.7529218107091815,1,0,0
588_chr1,1.8663393294056974,1,0,0
588_chr11,1.6942233942183775,1,0,0
588_chr16,1.611562712266506,2,0,0
588_chr2,1.7956597852571103,1,0,0
588_chr3,1.7848061328903184,1,0,0
588_chr4,1.7529218107091815,1,0,0
589_chr1,1.8643977477166986,1,0,0
589_chr11,1.6901945189330263,1,0,0
589_chr17,1.7034857400507994,1,0,0
